date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2019113,2019-04-23,MCD15A3H,Fpar_500m,0.6500,0.8300,19.4100,0.1800,0.7764,0.0024,0.0494,25,25,100.00
A2019117,2019-04-27,MCD15A3H,Fpar_500m,0.3100,0.6500,11.5500,0.3400,0.4620,0.0076,0.0871,25,25,100.00
A2019121,2019-05-01,MCD15A3H,Fpar_500m,0.4600,0.8600,13.7600,0.4000,0.6552,0.0114,0.1070,25,21,84.00
A2019125,2019-05-05,MCD15A3H,Fpar_500m,0.7300,0.8900,16.4700,0.1600,0.7843,0.0017,0.0409,25,21,84.00
A2019129,2019-05-09,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2019133,2019-05-13,MCD15A3H,Fpar_500m,0.3100,0.4600,1.6400,0.1500,0.4100,0.0038,0.0612,25,4,16.00
A2019137,2019-05-17,MCD15A3H,Fpar_500m,0.6300,0.9000,19.6400,0.2700,0.8183,0.0062,0.0786,25,24,96.00
A2019141,2019-05-21,MCD15A3H,Fpar_500m,0.6500,0.9000,18.6600,0.2500,0.7464,0.0064,0.0800,25,25,100.00
A2019145,2019-05-25,MCD15A3H,Fpar_500m,0.4200,0.7200,7.0000,0.3000,0.5833,0.0101,0.1005,25,12,48.00
A2019149,2019-05-29,MCD15A3H,Fpar_500m,0.4300,0.8400,8.3900,0.4100,0.5993,0.0247,0.1570,25,14,56.00
A2019153,2019-06-02,MCD15A3H,Fpar_500m,0.8300,0.9400,17.9300,0.1100,0.8965,0.0009,0.0300,25,20,80.00
A2019157,2019-06-06,MCD15A3H,Fpar_500m,0.8300,0.9400,14.3400,0.1100,0.8963,0.0009,0.0308,25,16,64.00
A2019161,2019-06-10,MCD15A3H,Fpar_500m,0.5100,0.9300,12.5400,0.4200,0.7838,0.0214,0.1463,25,16,64.00
A2019165,2019-06-14,MCD15A3H,Fpar_500m,0.6200,0.9300,13.5900,0.3100,0.7994,0.0137,0.1171,25,17,68.00
A2019169,2019-06-18,MCD15A3H,Fpar_500m,0.4500,0.9300,15.7800,0.4800,0.8305,0.0164,0.1280,25,19,76.00
A2019173,2019-06-22,MCD15A3H,Fpar_500m,0.7000,0.9400,20.6400,0.2400,0.8600,0.0047,0.0687,25,24,96.00
A2019177,2019-06-26,MCD15A3H,Fpar_500m,0.6800,0.9300,20.5700,0.2500,0.8228,0.0056,0.0750,25,25,100.00
A2019181,2019-06-30,MCD15A3H,Fpar_500m,0.6000,0.9400,20.2100,0.3400,0.8084,0.0067,0.0820,25,25,100.00
A2019185,2019-07-04,MCD15A3H,Fpar_500m,0.7800,0.9300,18.5700,0.1500,0.8843,0.0011,0.0336,25,21,84.00
A2019189,2019-07-08,MCD15A3H,Fpar_500m,0.5300,0.9400,17.4700,0.4100,0.6988,0.0090,0.0946,25,25,100.00
A2019193,2019-07-12,MCD15A3H,Fpar_500m,0.2000,0.9500,6.7300,0.7500,0.4807,0.0815,0.2855,25,14,56.00
A2019197,2019-07-16,MCD15A3H,Fpar_500m,0.2500,0.8700,4.8000,0.6200,0.6000,0.0644,0.2538,25,8,32.00
A2019201,2019-07-20,MCD15A3H,Fpar_500m,0.4500,0.8800,12.5700,0.4300,0.6983,0.0259,0.1609,25,18,72.00
A2019205,2019-07-24,MCD15A3H,Fpar_500m,0.7300,0.9600,21.2600,0.2300,0.8858,0.0025,0.0500,25,24,96.00
A2019209,2019-07-28,MCD15A3H,Fpar_500m,0.3700,0.8500,15.9500,0.4800,0.6935,0.0218,0.1476,25,23,92.00
A2019213,2019-08-01,MCD15A3H,Fpar_500m,0.2200,0.8500,10.8100,0.6300,0.4914,0.0377,0.1942,25,22,88.00
A2019217,2019-08-05,MCD15A3H,Fpar_500m,0.2100,0.4600,2.8700,0.2500,0.3189,0.0065,0.0809,25,9,36.00
A2019221,2019-08-09,MCD15A3H,Fpar_500m,0.4200,0.9400,10.0700,0.5200,0.6713,0.0313,0.1770,25,15,60.00
A2019225,2019-08-13,MCD15A3H,Fpar_500m,0.1400,0.8500,5.5900,0.7100,0.3993,0.0532,0.2306,25,14,56.00
A2019229,2019-08-17,MCD15A3H,Fpar_500m,0.1800,0.4600,3.3900,0.2800,0.3390,0.0158,0.1257,25,10,40.00
A2019233,2019-08-21,MCD15A3H,Fpar_500m,0.4600,0.9400,18.4000,0.4800,0.8000,0.0243,0.1557,25,23,92.00
A2019237,2019-08-25,MCD15A3H,Fpar_500m,0.6400,0.9100,20.3800,0.2700,0.8152,0.0093,0.0964,25,25,100.00
A2019241,2019-08-29,MCD15A3H,Fpar_500m,0.2800,0.8300,14.7100,0.5500,0.6129,0.0115,0.1074,25,24,96.00
A2019245,2019-09-02,MCD15A3H,Fpar_500m,0.7500,0.9500,22.1600,0.2000,0.8864,0.0013,0.0358,25,25,100.00
A2019249,2019-09-06,MCD15A3H,Fpar_500m,0.5400,0.8800,13.5200,0.3400,0.7116,0.0112,0.1058,25,19,76.00
A2019253,2019-09-10,MCD15A3H,Fpar_500m,0.2100,0.9100,19.0700,0.7000,0.7628,0.0185,0.1359,25,25,100.00
A2019257,2019-09-14,MCD15A3H,Fpar_500m,0.2900,0.6100,10.5000,0.3200,0.5000,0.0108,0.1041,25,21,84.00
A2019261,2019-09-18,MCD15A3H,Fpar_500m,0.4300,0.9100,15.7800,0.4800,0.6312,0.0172,0.1310,25,25,100.00
A2019265,2019-09-22,MCD15A3H,Fpar_500m,0.7200,0.9600,21.6000,0.2400,0.8640,0.0044,0.0665,25,25,100.00
A2019269,2019-09-26,MCD15A3H,Fpar_500m,0.2300,0.3400,2.7400,0.1100,0.3044,0.0013,0.0362,25,9,36.00
A2019273,2019-09-30,MCD15A3H,Fpar_500m,0.7800,0.9400,21.1000,0.1600,0.8792,0.0018,0.0425,25,24,96.00
A2019277,2019-10-04,MCD15A3H,Fpar_500m,0.4500,0.6600,13.8100,0.2100,0.5524,0.0040,0.0629,25,25,100.00
A2019281,2019-10-08,MCD15A3H,Fpar_500m,0.3500,0.7300,8.5200,0.3800,0.5680,0.0195,0.1398,25,15,60.00
A2019285,2019-10-12,MCD15A3H,Fpar_500m,0.6700,0.8800,19.9100,0.2100,0.7964,0.0031,0.0554,25,25,100.00
A2019289,2019-10-16,MCD15A3H,Fpar_500m,0.0900,0.0900,0.0900,0.0000,0.0900,0.0000,0.0000,25,1,4.00
A2019293,2019-10-20,MCD15A3H,Fpar_500m,0.4900,0.6700,14.4100,0.1800,0.5764,0.0031,0.0553,25,25,100.00
A2019297,2019-10-24,MCD15A3H,Fpar_500m,0.5000,0.6700,14.6800,0.1700,0.5872,0.0021,0.0463,25,25,100.00
A2019301,2019-10-28,MCD15A3H,Fpar_500m,0.5700,0.8300,17.9300,0.2600,0.7172,0.0085,0.0925,25,25,100.00
A2019305,2019-11-01,MCD15A3H,Fpar_500m,0.6100,0.8400,18.7200,0.2300,0.7488,0.0057,0.0755,25,25,100.00
A2019309,2019-11-05,MCD15A3H,Fpar_500m,0.4000,0.8100,16.5100,0.4100,0.6604,0.0133,0.1154,25,25,100.00
A2019313,2019-11-09,MCD15A3H,Fpar_500m,0.4700,0.8100,16.2200,0.3400,0.6488,0.0098,0.0991,25,25,100.00
A2019317,2019-11-13,MCD15A3H,Fpar_500m,0.4100,0.7800,14.9500,0.3700,0.5980,0.0124,0.1113,25,25,100.00
A2019321,2019-11-17,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2019325,2019-11-21,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2019329,2019-11-25,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2019333,2019-11-29,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2019337,2019-12-03,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2019341,2019-12-07,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2019345,2019-12-11,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2019349,2019-12-15,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2019353,2019-12-19,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2019357,2019-12-23,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2019361,2019-12-27,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2019365,2019-12-31,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2020001,2020-01-01,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2020005,2020-01-05,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2020009,2020-01-09,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2020013,2020-01-13,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2020017,2020-01-17,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2020021,2020-01-21,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2020025,2020-01-25,MCD15A3H,Fpar_500m,0.0900,0.4300,0.5200,0.3400,0.2600,0.0289,0.1700,25,2,8.00
A2020029,2020-01-29,MCD15A3H,Fpar_500m,0.2700,0.4500,2.3900,0.1800,0.3414,0.0044,0.0664,25,7,28.00
A2020033,2020-02-02,MCD15A3H,Fpar_500m,0.1900,0.5400,1.9700,0.3500,0.3283,0.0117,0.1082,25,6,24.00
A2020037,2020-02-06,MCD15A3H,Fpar_500m,0.4600,0.8000,16.0700,0.3400,0.6428,0.0137,0.1170,25,25,100.00
A2020041,2020-02-10,MCD15A3H,Fpar_500m,0.0900,0.8200,7.9800,0.7300,0.3800,0.0599,0.2447,25,21,84.00
A2020045,2020-02-14,MCD15A3H,Fpar_500m,0.1600,0.3000,1.7600,0.1400,0.2514,0.0033,0.0574,25,7,28.00
A2020049,2020-02-18,MCD15A3H,Fpar_500m,0.2800,0.8600,6.7100,0.5800,0.5162,0.0286,0.1692,25,13,52.00
A2020053,2020-02-22,MCD15A3H,Fpar_500m,0.2500,0.7500,12.4200,0.5000,0.5400,0.0225,0.1500,25,23,92.00
A2020057,2020-02-26,MCD15A3H,Fpar_500m,0.0900,0.0900,0.0900,0.0000,0.0900,0.0000,0.0000,25,1,4.00
A2020061,2020-03-01,MCD15A3H,Fpar_500m,0.3500,0.7900,14.1100,0.4400,0.5644,0.0153,0.1237,25,25,100.00
A2020065,2020-03-05,MCD15A3H,Fpar_500m,0.4400,0.7700,15.1200,0.3300,0.6048,0.0137,0.1170,25,25,100.00
A2020069,2020-03-09,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2020073,2020-03-13,MCD15A3H,Fpar_500m,0.4200,0.7300,14.7600,0.3100,0.5904,0.0120,0.1095,25,25,100.00
A2020077,2020-03-17,MCD15A3H,Fpar_500m,0.4000,0.7600,15.5800,0.3600,0.6232,0.0148,0.1215,25,25,100.00
A2020081,2020-03-21,MCD15A3H,Fpar_500m,0.4600,0.8100,15.6000,0.3500,0.6240,0.0136,0.1168,25,25,100.00
A2020085,2020-03-25,MCD15A3H,Fpar_500m,0.3700,0.7400,14.7400,0.3700,0.5896,0.0137,0.1170,25,25,100.00
A2020089,2020-03-29,MCD15A3H,Fpar_500m,0.3100,0.7300,14.3900,0.4200,0.5756,0.0158,0.1256,25,25,100.00
A2020093,2020-04-02,MCD15A3H,Fpar_500m,0.3700,0.7400,14.5800,0.3700,0.5832,0.0136,0.1165,25,25,100.00
A2020097,2020-04-06,MCD15A3H,Fpar_500m,0.4300,0.8000,15.1300,0.3700,0.6052,0.0109,0.1045,25,25,100.00
A2020101,2020-04-10,MCD15A3H,Fpar_500m,0.4200,0.7400,15.3500,0.3200,0.6140,0.0121,0.1101,25,25,100.00
A2020105,2020-04-14,MCD15A3H,Fpar_500m,0.4600,0.7400,15.8400,0.2800,0.6336,0.0101,0.1005,25,25,100.00
A2020109,2020-04-18,MCD15A3H,Fpar_500m,0.4700,0.7700,16.5700,0.3000,0.6628,0.0085,0.0922,25,25,100.00
A2020113,2020-04-22,MCD15A3H,Fpar_500m,0.4500,0.7600,16.7100,0.3100,0.6684,0.0080,0.0893,25,25,100.00
A2020117,2020-04-26,MCD15A3H,Fpar_500m,0.5200,0.7900,16.1300,0.2700,0.6452,0.0050,0.0707,25,25,100.00
A2020121,2020-04-30,MCD15A3H,Fpar_500m,0.1500,0.9200,6.3200,0.7700,0.5745,0.0557,0.2359,25,11,44.00
A2020125,2020-05-04,MCD15A3H,Fpar_500m,0.5200,0.9200,17.4600,0.4000,0.6984,0.0119,0.1092,25,25,100.00
A2020129,2020-05-08,MCD15A3H,Fpar_500m,0.5400,0.6700,2.3500,0.1300,0.5875,0.0026,0.0512,25,4,16.00
A2020133,2020-05-12,MCD15A3H,Fpar_500m,0.3400,0.9300,8.0200,0.5900,0.5729,0.0199,0.1412,25,14,56.00
A2020137,2020-05-16,MCD15A3H,Fpar_500m,0.4900,0.9000,16.7300,0.4100,0.6971,0.0141,0.1188,25,24,96.00
A2020141,2020-05-20,MCD15A3H,Fpar_500m,0.5700,0.9300,17.8700,0.3600,0.8123,0.0070,0.0836,25,22,88.00
A2020145,2020-05-24,MCD15A3H,Fpar_500m,0.4300,0.9200,7.3700,0.4900,0.7370,0.0381,0.1952,25,10,40.00
A2020149,2020-05-28,MCD15A3H,Fpar_500m,0.2500,0.8700,10.7300,0.6200,0.5961,0.0386,0.1966,25,18,72.00
A2020153,2020-06-01,MCD15A3H,Fpar_500m,0.7200,0.9300,21.5900,0.2100,0.8636,0.0041,0.0637,25,25,100.00
A2020157,2020-06-05,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2020161,2020-06-09,MCD15A3H,Fpar_500m,0.3700,0.4400,0.8100,0.0700,0.4050,0.0012,0.0350,25,2,8.00
A2020165,2020-06-13,MCD15A3H,Fpar_500m,0.5700,0.9300,18.7400,0.3600,0.8518,0.0081,0.0902,25,22,88.00
A2020169,2020-06-17,MCD15A3H,Fpar_500m,0.5300,0.8600,3.9600,0.3300,0.7920,0.0172,0.1311,25,5,20.00
A2020173,2020-06-21,MCD15A3H,Fpar_500m,0.5500,0.9400,5.8000,0.3900,0.8286,0.0156,0.1251,25,7,28.00
A2020177,2020-06-25,MCD15A3H,Fpar_500m,0.5100,0.9400,16.1700,0.4300,0.8511,0.0112,0.1058,25,19,76.00
A2020181,2020-06-29,MCD15A3H,Fpar_500m,0.4200,0.9000,16.0500,0.4800,0.6687,0.0313,0.1769,25,24,96.00
A2020185,2020-07-03,MCD15A3H,Fpar_500m,0.6300,0.9500,18.0400,0.3200,0.8590,0.0066,0.0811,25,21,84.00
A2020189,2020-07-07,MCD15A3H,Fpar_500m,0.4900,0.8900,1.8700,0.4000,0.6233,0.0356,0.1886,25,3,12.00
A2020193,2020-07-11,MCD15A3H,Fpar_500m,0.2500,0.9500,14.4500,0.7000,0.7605,0.0532,0.2307,25,19,76.00
A2020197,2020-07-15,MCD15A3H,Fpar_500m,0.1900,0.8600,4.1600,0.6700,0.3467,0.0532,0.2307,25,12,48.00
A2020201,2020-07-19,MCD15A3H,Fpar_500m,0.4000,0.9400,17.0600,0.5400,0.7417,0.0236,0.1537,25,23,92.00
A2020205,2020-07-23,MCD15A3H,Fpar_500m,0.6700,0.8900,5.0600,0.2200,0.8433,0.0062,0.0787,25,6,24.00
A2020209,2020-07-27,MCD15A3H,Fpar_500m,0.6400,0.9200,20.2000,0.2800,0.8080,0.0082,0.0905,25,25,100.00
A2020213,2020-07-31,MCD15A3H,Fpar_500m,0.7100,0.9300,20.6100,0.2200,0.8588,0.0027,0.0515,25,24,96.00
A2020217,2020-08-04,MCD15A3H,Fpar_500m,0.6500,0.9100,17.6100,0.2600,0.8386,0.0044,0.0664,25,21,84.00
A2020221,2020-08-08,MCD15A3H,Fpar_500m,0.2500,0.8500,13.4900,0.6000,0.6745,0.0345,0.1857,25,20,80.00
A2020225,2020-08-12,MCD15A3H,Fpar_500m,0.6000,0.9500,20.8100,0.3500,0.8324,0.0088,0.0936,25,25,100.00
A2020229,2020-08-16,MCD15A3H,Fpar_500m,0.2900,0.9300,18.1600,0.6400,0.7567,0.0475,0.2179,25,24,96.00
A2020233,2020-08-20,MCD15A3H,Fpar_500m,0.7500,0.9600,22.0100,0.2100,0.8804,0.0024,0.0494,25,25,100.00
A2020237,2020-08-24,MCD15A3H,Fpar_500m,0.1500,0.8500,8.3400,0.7000,0.5213,0.0360,0.1899,25,16,64.00
A2020241,2020-08-28,MCD15A3H,Fpar_500m,0.6700,0.9500,7.5900,0.2800,0.7590,0.0078,0.0886,25,10,40.00
A2020245,2020-09-01,MCD15A3H,Fpar_500m,0.8000,0.9700,19.5900,0.1700,0.8905,0.0023,0.0480,25,22,88.00
A2020249,2020-09-05,MCD15A3H,Fpar_500m,0.2900,0.9400,18.5000,0.6500,0.8043,0.0243,0.1560,25,23,92.00
A2020253,2020-09-09,MCD15A3H,Fpar_500m,0.5100,0.9600,17.0000,0.4500,0.7727,0.0203,0.1426,25,22,88.00
A2020257,2020-09-13,MCD15A3H,Fpar_500m,0.6700,0.9400,21.6600,0.2700,0.8664,0.0037,0.0608,25,25,100.00
A2020261,2020-09-17,MCD15A3H,Fpar_500m,0.5200,0.9500,21.4100,0.4300,0.8564,0.0083,0.0909,25,25,100.00
A2020265,2020-09-21,MCD15A3H,Fpar_500m,0.7600,0.9600,22.8300,0.2000,0.9132,0.0013,0.0355,25,25,100.00
A2020269,2020-09-25,MCD15A3H,Fpar_500m,0.5600,0.9100,18.4600,0.3500,0.7384,0.0148,0.1216,25,25,100.00
A2020273,2020-09-29,MCD15A3H,Fpar_500m,0.3600,0.9500,20.3100,0.5900,0.8124,0.0259,0.1610,25,25,100.00
A2020277,2020-10-03,MCD15A3H,Fpar_500m,0.4800,0.9700,20.8700,0.4900,0.8348,0.0112,0.1058,25,25,100.00
A2020281,2020-10-07,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2020285,2020-10-11,MCD15A3H,Fpar_500m,0.0900,0.0900,0.0900,0.0000,0.0900,0.0000,0.0000,25,1,4.00
A2020289,2020-10-15,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2020293,2020-10-19,MCD15A3H,Fpar_500m,0.3400,0.7500,16.2800,0.4100,0.6512,0.0081,0.0899,25,25,100.00
A2020297,2020-10-23,MCD15A3H,Fpar_500m,0.2600,0.8200,15.6100,0.5600,0.6244,0.0229,0.1513,25,25,100.00
A2020301,2020-10-27,MCD15A3H,Fpar_500m,0.0800,0.4100,3.0700,0.3300,0.2791,0.0083,0.0909,25,11,44.00
A2020305,2020-10-31,MCD15A3H,Fpar_500m,0.0900,0.0900,0.0900,0.0000,0.0900,0.0000,0.0000,25,1,4.00
A2020309,2020-11-04,MCD15A3H,Fpar_500m,0.3900,0.8100,16.5900,0.4200,0.6636,0.0128,0.1132,25,25,100.00
A2020313,2020-11-08,MCD15A3H,Fpar_500m,0.3900,0.7800,15.9200,0.3900,0.6368,0.0127,0.1127,25,25,100.00
A2020317,2020-11-12,MCD15A3H,Fpar_500m,0.2500,0.6700,10.1700,0.4200,0.4843,0.0117,0.1079,25,21,84.00
A2020321,2020-11-16,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2020325,2020-11-20,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2020329,2020-11-24,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2020333,2020-11-28,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2020337,2020-12-02,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2020341,2020-12-06,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2020345,2020-12-10,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2020349,2020-12-14,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2020353,2020-12-18,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2020357,2020-12-22,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2020361,2020-12-26,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2020365,2020-12-30,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021001,2021-01-01,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021005,2021-01-05,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021009,2021-01-09,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021013,2021-01-13,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021017,2021-01-17,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021021,2021-01-21,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021025,2021-01-25,MCD15A3H,Fpar_500m,0.0900,0.3000,1.8900,0.2100,0.2700,0.0054,0.0735,25,7,28.00
A2021029,2021-01-29,MCD15A3H,Fpar_500m,0.0900,0.5600,7.7700,0.4700,0.3700,0.0131,0.1144,25,21,84.00
A2021033,2021-02-02,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021037,2021-02-06,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021041,2021-02-10,MCD15A3H,Fpar_500m,0.0900,0.0900,0.0900,0.0000,0.0900,0.0000,0.0000,25,1,4.00
A2021045,2021-02-14,MCD15A3H,Fpar_500m,0.0900,0.3900,3.5900,0.3000,0.2992,0.0057,0.0755,25,12,48.00
A2021049,2021-02-18,MCD15A3H,Fpar_500m,0.2600,0.6900,13.6900,0.4300,0.5476,0.0134,0.1158,25,25,100.00
A2021053,2021-02-22,MCD15A3H,Fpar_500m,0.3100,0.7700,14.5000,0.4600,0.5800,0.0165,0.1283,25,25,100.00
A2021057,2021-02-26,MCD15A3H,Fpar_500m,0.4000,0.7200,14.8600,0.3200,0.5944,0.0107,0.1037,25,25,100.00
A2021061,2021-03-02,MCD15A3H,Fpar_500m,0.4400,0.7600,14.9200,0.3200,0.5968,0.0127,0.1126,25,25,100.00
A2021065,2021-03-06,MCD15A3H,Fpar_500m,0.3600,0.6900,13.7300,0.3300,0.5492,0.0117,0.1083,25,25,100.00
A2021069,2021-03-10,MCD15A3H,Fpar_500m,0.2100,0.5700,5.6500,0.3600,0.3767,0.0120,0.1096,25,15,60.00
A2021073,2021-03-14,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021077,2021-03-18,MCD15A3H,Fpar_500m,0.0800,0.2000,0.4700,0.1200,0.1567,0.0030,0.0544,25,3,12.00
A2021081,2021-03-22,MCD15A3H,Fpar_500m,0.3600,0.6800,13.4100,0.3200,0.5364,0.0058,0.0762,25,25,100.00
A2021085,2021-03-26,MCD15A3H,Fpar_500m,0.4100,0.7300,14.6000,0.3200,0.5840,0.0133,0.1155,25,25,100.00
A2021089,2021-03-30,MCD15A3H,Fpar_500m,0.4200,0.7300,14.6800,0.3100,0.5872,0.0095,0.0973,25,25,100.00
A2021093,2021-04-03,MCD15A3H,Fpar_500m,0.4200,0.7300,14.6700,0.3100,0.5868,0.0098,0.0991,25,25,100.00
A2021097,2021-04-07,MCD15A3H,Fpar_500m,0.3200,0.3800,7.4600,0.0600,0.3552,0.0004,0.0192,25,21,84.00
A2021101,2021-04-11,MCD15A3H,Fpar_500m,0.4200,0.7000,14.4000,0.2800,0.5760,0.0089,0.0944,25,25,100.00
A2021105,2021-04-15,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021109,2021-04-19,MCD15A3H,Fpar_500m,0.1800,0.5400,8.5500,0.3600,0.3886,0.0091,0.0953,25,22,88.00
A2021113,2021-04-23,MCD15A3H,Fpar_500m,0.3300,0.5700,8.3700,0.2400,0.4924,0.0041,0.0638,25,17,68.00
A2021117,2021-04-27,MCD15A3H,Fpar_500m,0.4600,0.7500,15.5300,0.2900,0.6212,0.0066,0.0815,25,25,100.00
A2021121,2021-05-01,MCD15A3H,Fpar_500m,0.2900,0.2900,0.2900,0.0000,0.2900,0.0000,0.0000,25,1,4.00
A2021125,2021-05-05,MCD15A3H,Fpar_500m,0.5600,0.6000,1.1600,0.0400,0.5800,0.0004,0.0200,25,2,8.00
A2021129,2021-05-09,MCD15A3H,Fpar_500m,0.6400,0.8700,18.6800,0.2300,0.7472,0.0026,0.0510,25,25,100.00
A2021133,2021-05-13,MCD15A3H,Fpar_500m,0.1200,0.3600,2.4500,0.2400,0.2722,0.0052,0.0719,25,9,36.00
A2021137,2021-05-17,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021141,2021-05-21,MCD15A3H,Fpar_500m,0.3800,0.7900,6.8000,0.4100,0.6182,0.0083,0.0911,25,11,44.00
A2021145,2021-05-25,MCD15A3H,Fpar_500m,0.6100,0.7300,3.4700,0.1200,0.6940,0.0019,0.0441,25,5,20.00
A2021149,2021-05-29,MCD15A3H,Fpar_500m,0.1300,0.4500,2.6700,0.3200,0.3338,0.0074,0.0859,25,8,32.00
A2021153,2021-06-02,MCD15A3H,Fpar_500m,0.8100,0.9400,18.6900,0.1300,0.8900,0.0021,0.0458,25,21,84.00
A2021157,2021-06-06,MCD15A3H,Fpar_500m,0.8300,0.9400,12.6400,0.1100,0.9029,0.0008,0.0284,25,14,56.00
A2021161,2021-06-10,MCD15A3H,Fpar_500m,0.4700,0.9000,8.5300,0.4300,0.7108,0.0326,0.1804,25,12,48.00
A2021165,2021-06-14,MCD15A3H,Fpar_500m,0.8800,0.9500,15.4600,0.0700,0.9094,0.0007,0.0271,25,17,68.00
A2021169,2021-06-18,MCD15A3H,Fpar_500m,0.6200,0.9500,16.0300,0.3300,0.8906,0.0052,0.0720,25,18,72.00
A2021173,2021-06-22,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021177,2021-06-26,MCD15A3H,Fpar_500m,0.4700,0.8600,12.7300,0.3900,0.7072,0.0146,0.1206,25,18,72.00
A2021181,2021-06-30,MCD15A3H,Fpar_500m,0.3500,0.9000,8.4000,0.5500,0.5600,0.0261,0.1616,25,15,60.00
A2021185,2021-07-04,MCD15A3H,Fpar_500m,0.4000,0.8900,6.9600,0.4900,0.7733,0.0221,0.1488,25,9,36.00
A2021189,2021-07-08,MCD15A3H,Fpar_500m,0.3000,0.9500,15.2400,0.6500,0.6626,0.0443,0.2105,25,23,92.00
A2021193,2021-07-12,MCD15A3H,Fpar_500m,0.5800,0.9300,19.0800,0.3500,0.7632,0.0038,0.0617,25,25,100.00
A2021197,2021-07-16,MCD15A3H,Fpar_500m,0.2800,0.5900,5.3500,0.3100,0.4864,0.0087,0.0933,25,11,44.00
A2021201,2021-07-20,MCD15A3H,Fpar_500m,0.2300,0.9200,5.6500,0.6900,0.7063,0.0507,0.2253,25,8,32.00
A2021205,2021-07-24,MCD15A3H,Fpar_500m,0.3100,0.6200,4.6300,0.3100,0.4630,0.0095,0.0977,25,10,40.00
A2021209,2021-07-28,MCD15A3H,Fpar_500m,0.5900,0.9100,15.7100,0.3200,0.7855,0.0108,0.1039,25,20,80.00
A2021213,2021-08-01,MCD15A3H,Fpar_500m,0.3300,0.9100,6.4400,0.5800,0.5367,0.0485,0.2203,25,12,48.00
A2021217,2021-08-05,MCD15A3H,Fpar_500m,0.2900,0.9100,6.0500,0.6200,0.4654,0.0353,0.1880,25,13,52.00
A2021221,2021-08-09,MCD15A3H,Fpar_500m,0.4300,0.9500,10.6900,0.5200,0.7636,0.0213,0.1460,25,14,56.00
A2021225,2021-08-13,MCD15A3H,Fpar_500m,0.5900,0.9300,19.4000,0.3400,0.7760,0.0116,0.1075,25,25,100.00
A2021229,2021-08-17,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021233,2021-08-21,MCD15A3H,Fpar_500m,0.7700,0.9300,3.5200,0.1600,0.8800,0.0042,0.0644,25,4,16.00
