date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2015045,2015-02-14,MCD15A3H,Fpar_500m,0.5300,0.8100,18.7600,0.2800,0.7504,0.0037,0.0611,25,25,100.00
A2015049,2015-02-18,MCD15A3H,Fpar_500m,0.4500,0.8000,18.1800,0.3500,0.7272,0.0056,0.0749,25,25,100.00
A2015053,2015-02-22,MCD15A3H,Fpar_500m,0.3500,0.8300,15.3600,0.4800,0.6144,0.0123,0.1108,25,25,100.00
A2015057,2015-02-26,MCD15A3H,Fpar_500m,0.2700,0.7200,10.4700,0.4500,0.4552,0.0150,0.1224,25,23,92.00
A2015061,2015-03-02,MCD15A3H,Fpar_500m,0.0900,0.1900,2.3400,0.1000,0.1017,0.0009,0.0293,25,23,92.00
A2015065,2015-03-06,MCD15A3H,Fpar_500m,0.4600,0.7600,17.6700,0.3000,0.7068,0.0050,0.0706,25,25,100.00
A2015069,2015-03-10,MCD15A3H,Fpar_500m,0.5100,0.8100,18.4100,0.3000,0.7364,0.0054,0.0737,25,25,100.00
A2015073,2015-03-14,MCD15A3H,Fpar_500m,0.3600,0.6700,15.4700,0.3100,0.6188,0.0043,0.0655,25,25,100.00
A2015077,2015-03-18,MCD15A3H,Fpar_500m,0.5100,0.8000,18.2900,0.2900,0.7316,0.0062,0.0786,25,25,100.00
A2015081,2015-03-22,MCD15A3H,Fpar_500m,0.5000,0.7700,17.8900,0.2700,0.7156,0.0040,0.0633,25,25,100.00
A2015085,2015-03-26,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2015089,2015-03-30,MCD15A3H,Fpar_500m,0.3600,0.7400,13.6000,0.3800,0.5440,0.0079,0.0891,25,25,100.00
A2015093,2015-04-03,MCD15A3H,Fpar_500m,0.2200,0.6300,12.0700,0.4100,0.5029,0.0133,0.1155,25,24,96.00
A2015097,2015-04-07,MCD15A3H,Fpar_500m,0.5000,0.7800,17.7600,0.2800,0.7104,0.0053,0.0727,25,25,100.00
A2015101,2015-04-11,MCD15A3H,Fpar_500m,0.4500,0.7400,16.9100,0.2900,0.6764,0.0040,0.0636,25,25,100.00
A2015105,2015-04-15,MCD15A3H,Fpar_500m,0.5000,0.7800,16.1300,0.2800,0.6452,0.0035,0.0589,25,25,100.00
A2015109,2015-04-19,MCD15A3H,Fpar_500m,0.4800,0.7600,17.7100,0.2800,0.7084,0.0045,0.0674,25,25,100.00
A2015113,2015-04-23,MCD15A3H,Fpar_500m,0.4500,0.7900,17.4800,0.3400,0.6992,0.0056,0.0750,25,25,100.00
A2015117,2015-04-27,MCD15A3H,Fpar_500m,0.1400,0.5700,4.5300,0.4300,0.3020,0.0169,0.1299,25,15,60.00
A2015121,2015-05-01,MCD15A3H,Fpar_500m,0.4100,0.7000,16.0300,0.2900,0.6412,0.0037,0.0609,25,25,100.00
A2015125,2015-05-05,MCD15A3H,Fpar_500m,0.1800,0.8800,6.3800,0.7000,0.3753,0.0534,0.2311,25,17,68.00
A2015129,2015-05-09,MCD15A3H,Fpar_500m,0.5400,0.6800,15.9400,0.1400,0.6376,0.0016,0.0402,25,25,100.00
A2015133,2015-05-13,MCD15A3H,Fpar_500m,0.5200,0.7400,17.0300,0.2200,0.6812,0.0034,0.0583,25,25,100.00
A2015137,2015-05-17,MCD15A3H,Fpar_500m,0.2000,0.4600,4.8700,0.2600,0.3479,0.0096,0.0981,25,14,56.00
A2015141,2015-05-21,MCD15A3H,Fpar_500m,0.5600,0.7400,16.5500,0.1800,0.6620,0.0032,0.0568,25,25,100.00
A2015145,2015-05-25,MCD15A3H,Fpar_500m,0.3700,0.5300,1.6900,0.1600,0.4225,0.0043,0.0653,25,4,16.00
A2015149,2015-05-29,MCD15A3H,Fpar_500m,0.3300,0.8800,12.7200,0.5500,0.6695,0.0274,0.1655,25,19,76.00
A2015153,2015-06-02,MCD15A3H,Fpar_500m,0.6900,0.9100,19.3100,0.2200,0.7724,0.0055,0.0741,25,25,100.00
A2015157,2015-06-06,MCD15A3H,Fpar_500m,0.3300,0.8300,13.6100,0.5000,0.6805,0.0182,0.1349,25,20,80.00
A2015161,2015-06-10,MCD15A3H,Fpar_500m,0.6800,0.9400,19.7900,0.2600,0.7916,0.0037,0.0605,25,25,100.00
A2015165,2015-06-14,MCD15A3H,Fpar_500m,0.7000,0.8800,16.0700,0.1800,0.7652,0.0041,0.0640,25,21,84.00
A2015169,2015-06-18,MCD15A3H,Fpar_500m,0.2800,0.4300,0.7100,0.1500,0.3550,0.0056,0.0750,25,2,8.00
A2015173,2015-06-22,MCD15A3H,Fpar_500m,0.5000,0.8800,12.1400,0.3800,0.6744,0.0123,0.1107,25,18,72.00
A2015177,2015-06-26,MCD15A3H,Fpar_500m,0.2000,0.7700,3.7600,0.5700,0.3760,0.0222,0.1491,25,10,40.00
A2015181,2015-06-30,MCD15A3H,Fpar_500m,0.7600,0.9500,21.3700,0.1900,0.8548,0.0021,0.0461,25,25,100.00
A2015185,2015-07-04,MCD15A3H,Fpar_500m,0.6500,0.9400,18.5100,0.2900,0.7404,0.0065,0.0804,25,25,100.00
A2015189,2015-07-08,MCD15A3H,Fpar_500m,0.3600,0.9400,19.6000,0.5800,0.8167,0.0143,0.1197,25,24,96.00
A2015193,2015-07-12,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2015197,2015-07-16,MCD15A3H,Fpar_500m,0.3800,0.9400,15.4900,0.5600,0.7745,0.0171,0.1309,25,20,80.00
A2015201,2015-07-20,MCD15A3H,Fpar_500m,0.7600,0.9500,17.4100,0.1900,0.8290,0.0019,0.0436,25,21,84.00
A2015205,2015-07-24,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2015209,2015-07-28,MCD15A3H,Fpar_500m,0.0600,0.6000,5.7400,0.5400,0.3021,0.0305,0.1746,25,19,76.00
A2015213,2015-08-01,MCD15A3H,Fpar_500m,0.7900,0.9400,21.6500,0.1500,0.8660,0.0011,0.0337,25,25,100.00
A2015217,2015-08-05,MCD15A3H,Fpar_500m,0.6100,0.8800,13.6700,0.2700,0.7195,0.0051,0.0716,25,19,76.00
A2015221,2015-08-09,MCD15A3H,Fpar_500m,0.6200,0.6900,8.3700,0.0700,0.6438,0.0006,0.0237,25,13,52.00
A2015225,2015-08-13,MCD15A3H,Fpar_500m,0.7600,0.9200,16.6100,0.1600,0.8742,0.0014,0.0380,25,19,76.00
A2015229,2015-08-17,MCD15A3H,Fpar_500m,0.6400,0.9600,21.3800,0.3200,0.8908,0.0039,0.0624,25,24,96.00
A2015233,2015-08-21,MCD15A3H,Fpar_500m,0.4600,0.9300,11.2700,0.4700,0.8050,0.0191,0.1380,25,14,56.00
A2015237,2015-08-25,MCD15A3H,Fpar_500m,0.8800,0.8800,1.7600,0.0000,0.8800,0.0000,0.0000,25,2,8.00
A2015241,2015-08-29,MCD15A3H,Fpar_500m,0.3500,0.9600,21.2900,0.6100,0.8516,0.0225,0.1499,25,25,100.00
A2015245,2015-09-02,MCD15A3H,Fpar_500m,0.2600,0.7500,6.6000,0.4900,0.4714,0.0275,0.1657,25,14,56.00
A2015249,2015-09-06,MCD15A3H,Fpar_500m,0.2700,0.7800,6.4600,0.5100,0.6460,0.0180,0.1341,25,10,40.00
A2015253,2015-09-10,MCD15A3H,Fpar_500m,0.4000,0.9600,16.9000,0.5600,0.8450,0.0203,0.1425,25,20,80.00
A2015257,2015-09-14,MCD15A3H,Fpar_500m,0.4300,0.8300,3.9500,0.4000,0.6583,0.0192,0.1387,25,6,24.00
A2015261,2015-09-18,MCD15A3H,Fpar_500m,0.3700,0.5800,8.7000,0.2100,0.4579,0.0038,0.0615,25,19,76.00
A2015265,2015-09-22,MCD15A3H,Fpar_500m,0.2700,0.8100,7.3500,0.5400,0.5654,0.0344,0.1854,25,13,52.00
A2015269,2015-09-26,MCD15A3H,Fpar_500m,0.2600,0.9200,9.6800,0.6600,0.5694,0.0547,0.2338,25,17,68.00
A2015273,2015-09-30,MCD15A3H,Fpar_500m,0.8300,0.9600,22.7000,0.1300,0.9080,0.0011,0.0326,25,25,100.00
A2015277,2015-10-04,MCD15A3H,Fpar_500m,0.5400,0.8300,18.2800,0.2900,0.7312,0.0029,0.0538,25,25,100.00
A2015281,2015-10-08,MCD15A3H,Fpar_500m,0.7800,0.9500,21.6900,0.1700,0.8676,0.0015,0.0391,25,25,100.00
A2015285,2015-10-12,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2015289,2015-10-16,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2015293,2015-10-20,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2015297,2015-10-24,MCD15A3H,Fpar_500m,0.5700,0.8700,18.9900,0.3000,0.7596,0.0026,0.0513,25,25,100.00
A2015301,2015-10-28,MCD15A3H,Fpar_500m,0.4400,0.6700,14.8600,0.2300,0.5944,0.0019,0.0437,25,25,100.00
A2015305,2015-11-01,MCD15A3H,Fpar_500m,0.5400,0.8300,19.6200,0.2900,0.7848,0.0038,0.0616,25,25,100.00
A2015309,2015-11-05,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2015313,2015-11-09,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2015317,2015-11-13,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2015321,2015-11-17,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2015325,2015-11-21,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2015329,2015-11-25,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2015333,2015-11-29,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2015337,2015-12-03,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2015341,2015-12-07,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2015345,2015-12-11,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2015349,2015-12-15,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2015353,2015-12-19,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2015357,2015-12-23,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2015361,2015-12-27,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2015365,2015-12-31,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2016001,2016-01-01,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2016005,2016-01-05,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2016009,2016-01-09,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2016013,2016-01-13,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2016017,2016-01-17,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2016021,2016-01-21,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2016025,2016-01-25,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2016029,2016-01-29,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2016033,2016-02-02,MCD15A3H,Fpar_500m,0.0900,0.2700,2.6700,0.1800,0.1907,0.0041,0.0639,25,14,56.00
A2016037,2016-02-06,MCD15A3H,Fpar_500m,0.0900,0.4600,5.8500,0.3700,0.2340,0.0066,0.0813,25,25,100.00
A2016041,2016-02-10,MCD15A3H,Fpar_500m,0.3900,0.7900,13.0000,0.4000,0.5200,0.0103,0.1017,25,25,100.00
A2016045,2016-02-14,MCD15A3H,Fpar_500m,0.4500,0.8000,18.6100,0.3500,0.7444,0.0063,0.0796,25,25,100.00
A2016049,2016-02-18,MCD15A3H,Fpar_500m,0.4400,0.7800,17.4700,0.3400,0.6988,0.0052,0.0719,25,25,100.00
A2016057,2016-02-26,MCD15A3H,Fpar_500m,0.4600,0.7500,17.6400,0.2900,0.7056,0.0044,0.0662,25,25,100.00
A2016061,2016-03-01,MCD15A3H,Fpar_500m,0.4400,0.7400,17.1900,0.3000,0.6876,0.0050,0.0705,25,25,100.00
A2016065,2016-03-05,MCD15A3H,Fpar_500m,0.3400,0.7500,11.4100,0.4100,0.4961,0.0091,0.0953,25,23,92.00
A2016069,2016-03-09,MCD15A3H,Fpar_500m,0.4600,0.8000,18.3400,0.3400,0.7336,0.0052,0.0720,25,25,100.00
A2016073,2016-03-13,MCD15A3H,Fpar_500m,0.4500,0.8000,18.4200,0.3500,0.7368,0.0062,0.0786,25,25,100.00
A2016077,2016-03-17,MCD15A3H,Fpar_500m,0.4500,0.7700,17.7100,0.3200,0.7084,0.0055,0.0739,25,25,100.00
A2016081,2016-03-21,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2016085,2016-03-25,MCD15A3H,Fpar_500m,0.4300,0.7400,16.2200,0.3100,0.6488,0.0048,0.0690,25,25,100.00
A2016089,2016-03-29,MCD15A3H,Fpar_500m,0.4300,0.8300,18.4800,0.4000,0.7392,0.0073,0.0857,25,25,100.00
A2016093,2016-04-02,MCD15A3H,Fpar_500m,0.2800,0.6400,5.3100,0.3600,0.3793,0.0070,0.0836,25,14,56.00
A2016097,2016-04-06,MCD15A3H,Fpar_500m,0.1400,0.6500,7.5100,0.5100,0.3265,0.0316,0.1777,25,23,92.00
A2016101,2016-04-10,MCD15A3H,Fpar_500m,0.4300,0.7600,17.4200,0.3300,0.6968,0.0065,0.0806,25,25,100.00
A2016105,2016-04-14,MCD15A3H,Fpar_500m,0.3300,0.8000,14.5700,0.4700,0.5828,0.0083,0.0909,25,25,100.00
A2016109,2016-04-18,MCD15A3H,Fpar_500m,0.4300,0.7700,17.6700,0.3400,0.7068,0.0063,0.0796,25,25,100.00
A2016113,2016-04-22,MCD15A3H,Fpar_500m,0.5400,0.8100,18.7500,0.2700,0.7500,0.0046,0.0677,25,25,100.00
A2016117,2016-04-26,MCD15A3H,Fpar_500m,0.1500,0.3800,2.8600,0.2300,0.2383,0.0067,0.0816,25,12,48.00
A2016121,2016-04-30,MCD15A3H,Fpar_500m,0.5800,0.8200,17.6400,0.2400,0.7056,0.0047,0.0683,25,25,100.00
A2016125,2016-05-04,MCD15A3H,Fpar_500m,0.5000,0.8300,18.1300,0.3300,0.7252,0.0061,0.0779,25,25,100.00
A2016129,2016-05-08,MCD15A3H,Fpar_500m,0.6000,0.9300,19.1200,0.3300,0.7648,0.0036,0.0598,25,25,100.00
A2016133,2016-05-12,MCD15A3H,Fpar_500m,0.2700,0.9400,18.0400,0.6700,0.7216,0.0123,0.1110,25,25,100.00
A2016137,2016-05-16,MCD15A3H,Fpar_500m,0.8800,0.9000,8.9000,0.0200,0.8900,0.0001,0.0100,25,10,40.00
A2016141,2016-05-20,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2016145,2016-05-24,MCD15A3H,Fpar_500m,0.4000,0.9400,5.2200,0.5400,0.5220,0.0350,0.1871,25,10,40.00
A2016149,2016-05-28,MCD15A3H,Fpar_500m,0.4100,0.4100,0.4100,0.0000,0.4100,0.0000,0.0000,25,1,4.00
A2016153,2016-06-01,MCD15A3H,Fpar_500m,0.4800,0.7700,6.8900,0.2900,0.5742,0.0143,0.1197,25,12,48.00
A2016157,2016-06-05,MCD15A3H,Fpar_500m,0.7700,0.9100,20.1700,0.1400,0.8404,0.0014,0.0376,25,24,96.00
A2016161,2016-06-09,MCD15A3H,Fpar_500m,0.6700,0.9100,20.0500,0.2400,0.8020,0.0041,0.0637,25,25,100.00
A2016165,2016-06-13,MCD15A3H,Fpar_500m,0.4500,0.7400,7.0000,0.2900,0.5385,0.0102,0.1009,25,13,52.00
A2016169,2016-06-17,MCD15A3H,Fpar_500m,0.4200,0.8700,7.7200,0.4500,0.7018,0.0268,0.1638,25,11,44.00
A2016173,2016-06-21,MCD15A3H,Fpar_500m,0.4100,0.5900,3.4700,0.1800,0.4957,0.0054,0.0737,25,7,28.00
A2016177,2016-06-25,MCD15A3H,Fpar_500m,0.5600,0.8700,2.6700,0.3100,0.6675,0.0143,0.1195,25,4,16.00
A2016181,2016-06-29,MCD15A3H,Fpar_500m,0.3900,0.7200,4.0400,0.3300,0.5771,0.0100,0.1002,25,7,28.00
A2016185,2016-07-03,MCD15A3H,Fpar_500m,0.2500,0.8500,11.3400,0.6000,0.5968,0.0329,0.1815,25,19,76.00
A2016189,2016-07-07,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2016193,2016-07-11,MCD15A3H,Fpar_500m,0.3600,0.8100,3.8900,0.4500,0.5557,0.0215,0.1468,25,7,28.00
A2016197,2016-07-15,MCD15A3H,Fpar_500m,0.3100,0.8800,7.4700,0.5700,0.4980,0.0141,0.1187,25,15,60.00
A2016201,2016-07-19,MCD15A3H,Fpar_500m,0.6700,0.9500,21.3300,0.2800,0.8888,0.0038,0.0618,25,24,96.00
A2016205,2016-07-23,MCD15A3H,Fpar_500m,0.6700,0.9500,8.5800,0.2800,0.8580,0.0107,0.1034,25,10,40.00
A2016209,2016-07-27,MCD15A3H,Fpar_500m,0.3000,0.7800,4.0500,0.4800,0.5786,0.0326,0.1804,25,7,28.00
A2016213,2016-07-31,MCD15A3H,Fpar_500m,0.4700,0.6000,3.1700,0.1300,0.5283,0.0028,0.0527,25,6,24.00
A2016217,2016-08-04,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2016221,2016-08-08,MCD15A3H,Fpar_500m,0.2300,0.9500,8.4000,0.7200,0.4941,0.0590,0.2429,25,17,68.00
A2016225,2016-08-12,MCD15A3H,Fpar_500m,0.3400,0.9600,13.0900,0.6200,0.8727,0.0277,0.1665,25,15,60.00
A2016229,2016-08-16,MCD15A3H,Fpar_500m,0.5600,0.9600,17.5200,0.4000,0.8760,0.0116,0.1077,25,20,80.00
A2016233,2016-08-20,MCD15A3H,Fpar_500m,0.6000,0.9200,11.4100,0.3200,0.8150,0.0139,0.1180,25,14,56.00
A2016237,2016-08-24,MCD15A3H,Fpar_500m,0.8500,0.9500,22.8800,0.1000,0.9152,0.0006,0.0242,25,25,100.00
A2016241,2016-08-28,MCD15A3H,Fpar_500m,0.7700,0.9500,21.2200,0.1800,0.8842,0.0023,0.0480,25,24,96.00
A2016245,2016-09-01,MCD15A3H,Fpar_500m,0.3200,0.6100,8.6100,0.2900,0.5381,0.0061,0.0781,25,16,64.00
A2016249,2016-09-05,MCD15A3H,Fpar_500m,0.8600,0.9600,22.7600,0.1000,0.9104,0.0009,0.0300,25,25,100.00
A2016253,2016-09-09,MCD15A3H,Fpar_500m,0.8400,0.9600,22.6200,0.1200,0.9048,0.0012,0.0340,25,25,100.00
A2016257,2016-09-13,MCD15A3H,Fpar_500m,0.8400,0.9500,22.3600,0.1100,0.8944,0.0008,0.0280,25,25,100.00
A2016261,2016-09-17,MCD15A3H,Fpar_500m,0.3900,0.7300,6.4600,0.3400,0.5383,0.0179,0.1337,25,12,48.00
A2016265,2016-09-21,MCD15A3H,Fpar_500m,0.7300,0.9600,22.1800,0.2300,0.8872,0.0030,0.0552,25,25,100.00
A2016269,2016-09-25,MCD15A3H,Fpar_500m,0.7500,0.9500,21.5800,0.2000,0.8632,0.0019,0.0431,25,25,100.00
A2016273,2016-09-29,MCD15A3H,Fpar_500m,0.4500,0.6900,8.0100,0.2400,0.5340,0.0054,0.0732,25,15,60.00
A2016277,2016-10-03,MCD15A3H,Fpar_500m,0.4600,0.9500,19.7300,0.4900,0.8221,0.0161,0.1267,25,24,96.00
A2016281,2016-10-07,MCD15A3H,Fpar_500m,0.5300,0.7800,16.6900,0.2500,0.7257,0.0024,0.0494,25,23,92.00
A2016285,2016-10-11,MCD15A3H,Fpar_500m,0.3900,0.7000,13.1600,0.3100,0.6267,0.0039,0.0627,25,21,84.00
A2016289,2016-10-15,MCD15A3H,Fpar_500m,0.7500,0.9200,21.6400,0.1700,0.8656,0.0011,0.0332,25,25,100.00
A2016293,2016-10-19,MCD15A3H,Fpar_500m,0.3700,0.8400,6.8600,0.4700,0.6236,0.0179,0.1337,25,11,44.00
A2016297,2016-10-23,MCD15A3H,Fpar_500m,0.7400,0.9200,21.5400,0.1800,0.8616,0.0016,0.0400,25,25,100.00
A2016301,2016-10-27,MCD15A3H,Fpar_500m,0.6300,0.8100,19.0200,0.1800,0.7608,0.0010,0.0308,25,25,100.00
A2016305,2016-10-31,MCD15A3H,Fpar_500m,0.5900,0.7400,16.9000,0.1500,0.6760,0.0020,0.0442,25,25,100.00
A2016309,2016-11-04,MCD15A3H,Fpar_500m,0.2000,0.4700,5.4900,0.2700,0.3431,0.0069,0.0833,25,16,64.00
A2016313,2016-11-08,MCD15A3H,Fpar_500m,0.4500,0.6700,16.0600,0.2200,0.6424,0.0019,0.0434,25,25,100.00
A2016317,2016-11-12,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2016321,2016-11-16,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2016325,2016-11-20,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2016329,2016-11-24,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2016333,2016-11-28,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2016337,2016-12-02,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2016341,2016-12-06,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2016345,2016-12-10,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2016349,2016-12-14,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2016353,2016-12-18,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2016357,2016-12-22,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2016361,2016-12-26,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2016365,2016-12-30,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2017001,2017-01-01,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2017005,2017-01-05,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2017009,2017-01-09,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2017013,2017-01-13,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2017017,2017-01-17,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2017021,2017-01-21,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2017025,2017-01-25,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2017029,2017-01-29,MCD15A3H,Fpar_500m,0.2900,0.4300,6.6700,0.1400,0.3706,0.0020,0.0449,25,18,72.00
A2017033,2017-02-02,MCD15A3H,Fpar_500m,0.2700,0.5600,11.1500,0.2900,0.4460,0.0069,0.0829,25,25,100.00
A2017037,2017-02-06,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2017041,2017-02-10,MCD15A3H,Fpar_500m,0.3500,0.6300,14.2300,0.2800,0.5692,0.0046,0.0679,25,25,100.00
A2017045,2017-02-14,MCD15A3H,Fpar_500m,0.4700,0.8000,18.2000,0.3300,0.7280,0.0063,0.0792,25,25,100.00
A2017049,2017-02-18,MCD15A3H,Fpar_500m,0.3400,0.4600,10.8500,0.1200,0.4340,0.0005,0.0215,25,25,100.00
A2017053,2017-02-22,MCD15A3H,Fpar_500m,0.0900,0.2700,0.6000,0.1800,0.1500,0.0054,0.0735,25,4,16.00
A2017057,2017-02-26,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2017061,2017-03-02,MCD15A3H,Fpar_500m,0.3000,0.5800,8.3600,0.2800,0.4180,0.0073,0.0854,25,20,80.00
A2017065,2017-03-06,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2017069,2017-03-10,MCD15A3H,Fpar_500m,0.4600,0.6900,16.1600,0.2300,0.6464,0.0027,0.0524,25,25,100.00
A2017073,2017-03-14,MCD15A3H,Fpar_500m,0.4600,0.7800,18.1600,0.3200,0.7264,0.0058,0.0764,25,25,100.00
A2017077,2017-03-18,MCD15A3H,Fpar_500m,0.3300,0.6600,11.5100,0.3300,0.4796,0.0042,0.0646,25,24,96.00
A2017081,2017-03-22,MCD15A3H,Fpar_500m,0.4700,0.8500,18.2200,0.3800,0.7288,0.0069,0.0832,25,25,100.00
A2017085,2017-03-26,MCD15A3H,Fpar_500m,0.4900,0.7800,17.9900,0.2900,0.7196,0.0049,0.0701,25,25,100.00
A2017089,2017-03-30,MCD15A3H,Fpar_500m,0.4200,0.7100,15.7800,0.2900,0.6312,0.0053,0.0726,25,25,100.00
A2017093,2017-04-03,MCD15A3H,Fpar_500m,0.4100,0.8000,17.8700,0.3900,0.7148,0.0078,0.0884,25,25,100.00
A2017097,2017-04-07,MCD15A3H,Fpar_500m,0.5000,0.8300,18.1800,0.3300,0.7272,0.0067,0.0816,25,25,100.00
A2017101,2017-04-11,MCD15A3H,Fpar_500m,0.6200,0.6900,2.6200,0.0700,0.6550,0.0012,0.0350,25,4,16.00
A2017105,2017-04-15,MCD15A3H,Fpar_500m,0.1500,0.6800,5.5000,0.5300,0.3056,0.0147,0.1211,25,18,72.00
A2017109,2017-04-19,MCD15A3H,Fpar_500m,0.5000,0.8000,17.5400,0.3000,0.7016,0.0077,0.0876,25,25,100.00
A2017113,2017-04-23,MCD15A3H,Fpar_500m,0.0600,0.2000,0.5700,0.1400,0.1425,0.0029,0.0540,25,4,16.00
A2017117,2017-04-27,MCD15A3H,Fpar_500m,0.5000,0.7900,18.2900,0.2900,0.7316,0.0052,0.0723,25,25,100.00
A2017121,2017-05-01,MCD15A3H,Fpar_500m,0.1900,0.7000,7.0200,0.5100,0.4129,0.0249,0.1577,25,17,68.00
A2017125,2017-05-05,MCD15A3H,Fpar_500m,0.3900,0.8200,10.4900,0.4300,0.5245,0.0114,0.1068,25,20,80.00
A2017129,2017-05-09,MCD15A3H,Fpar_500m,0.5400,0.8100,18.5200,0.2700,0.7408,0.0046,0.0681,25,25,100.00
A2017133,2017-05-13,MCD15A3H,Fpar_500m,0.5100,0.7900,17.4100,0.2800,0.6964,0.0053,0.0725,25,25,100.00
A2017137,2017-05-17,MCD15A3H,Fpar_500m,0.4100,0.6600,11.1900,0.2500,0.4865,0.0036,0.0598,25,23,92.00
A2017141,2017-05-21,MCD15A3H,Fpar_500m,0.3600,0.7900,3.8900,0.4300,0.5557,0.0333,0.1824,25,7,28.00
A2017145,2017-05-25,MCD15A3H,Fpar_500m,0.7200,0.9100,19.9200,0.1900,0.7968,0.0028,0.0527,25,25,100.00
A2017149,2017-05-29,MCD15A3H,Fpar_500m,0.6900,0.9200,17.4400,0.2300,0.7583,0.0047,0.0686,25,23,92.00
A2017153,2017-06-02,MCD15A3H,Fpar_500m,0.2000,0.6800,10.6500,0.4800,0.5071,0.0261,0.1615,25,21,84.00
A2017157,2017-06-06,MCD15A3H,Fpar_500m,0.2600,0.8800,4.5800,0.6200,0.5089,0.0529,0.2300,25,9,36.00
A2017161,2017-06-10,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2017165,2017-06-14,MCD15A3H,Fpar_500m,0.5500,0.8300,18.7100,0.2800,0.7484,0.0051,0.0713,25,25,100.00
A2017169,2017-06-18,MCD15A3H,Fpar_500m,0.5500,0.8700,16.2000,0.3200,0.7364,0.0106,0.1030,25,22,88.00
A2017173,2017-06-22,MCD15A3H,Fpar_500m,0.6800,0.8500,6.5600,0.1700,0.7289,0.0022,0.0468,25,9,36.00
A2017177,2017-06-26,MCD15A3H,Fpar_500m,0.4200,0.8200,3.8500,0.4000,0.6417,0.0252,0.1588,25,6,24.00
A2017181,2017-06-30,MCD15A3H,Fpar_500m,0.8800,0.8800,0.8800,0.0000,0.8800,0.0000,0.0000,25,1,4.00
