date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2021237,2021-08-25,MCD15A3H,Fpar_500m,0.3100,0.6600,9.7700,0.3500,0.4652,0.0057,0.0754,25,21,84.00
A2021241,2021-08-29,MCD15A3H,Fpar_500m,0.6000,0.9500,19.8500,0.3500,0.7940,0.0056,0.0747,25,25,100.00
A2021245,2021-09-02,MCD15A3H,Fpar_500m,0.5500,0.8700,16.0500,0.3200,0.7295,0.0086,0.0929,25,22,88.00
A2021249,2021-09-06,MCD15A3H,Fpar_500m,0.1700,0.7500,2.0300,0.5800,0.5075,0.0446,0.2112,25,4,16.00
A2021253,2021-09-10,MCD15A3H,Fpar_500m,0.1500,0.7800,8.9600,0.6300,0.5600,0.0297,0.1723,25,16,64.00
A2021257,2021-09-14,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021261,2021-09-18,MCD15A3H,Fpar_500m,0.0800,0.4700,1.0900,0.3900,0.2725,0.0240,0.1550,25,4,16.00
A2021265,2021-09-22,MCD15A3H,Fpar_500m,0.5200,0.7200,8.5100,0.2000,0.6079,0.0025,0.0496,25,14,56.00
A2021269,2021-09-26,MCD15A3H,Fpar_500m,0.4700,0.8200,19.3800,0.3500,0.7752,0.0052,0.0720,25,25,100.00
A2021273,2021-09-30,MCD15A3H,Fpar_500m,0.4400,0.7200,16.1100,0.2800,0.6444,0.0051,0.0714,25,25,100.00
A2021277,2021-10-04,MCD15A3H,Fpar_500m,0.0800,0.2300,0.7200,0.1500,0.1440,0.0033,0.0575,25,5,20.00
A2021281,2021-10-08,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021285,2021-10-12,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021289,2021-10-16,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021293,2021-10-20,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021297,2021-10-24,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021301,2021-10-28,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021305,2021-11-01,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021309,2021-11-05,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021313,2021-11-09,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021317,2021-11-13,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
