Date,uWUEa,T (mm/d),ET (mm/d)
1997/4/12,40.90915315578617,0.13966861505214004,2.148275395
1997/4/13,112.2960392180197,0.13880505080993236,0.7777722569943578
1997/4/14,253.16244106376098,0.2181649271815141,0.542247147
1997/4/15,5.710956209732339,0.021327761383733615,2.3498928514154414
1997/4/16,20.51835386998233,0.035582455580599325,1.0912016582586501
1997/4/17,164.90013491292888,0.13697550735961517,0.5226771613728095
1997/4/18,279.8735849909253,0.24083924151124633,0.5414731884117964
1997/4/19,267.01949760981574,0.22507276949412006,0.5303854449588489
1997/4/20,14.43997414,0.048452504,2.1113557963449896
1997/4/21,24.06755403387465,0.024002231,0.6275253545567997
1997/4/22,39.35590954464337,0.020603299647706703,0.32941126143965854
1997/4/23,21.11283538107325,0.024186575472451868,0.7208409284989612
1997/4/24,252.77672803327593,0.26622429406943116,0.6627079997863676
1997/4/25,462.0549396090352,0.4014289670230751,0.5466718453404309
1997/4/26,48.02069229814415,0.177598239,2.327136485483461
1997/4/27,10.75468264775064,0.032044058560585516,1.8748284454378583
1997/4/28,82.29577078,0.48704163233986514,3.7239186590026643
1997/4/29,50.157393510798336,0.2743929989906523,3.442307662680585
1997/4/30,23.61723818654139,0.1775019104741938,4.729176678191071
1997/5/1,91.87896891455689,0.32015334098102116,2.192570378477863
1997/5/2,512.9434464154332,0.9820578666941353,1.2047008324588484
1997/5/3,476.4697512837813,1.1868574586515288,1.567381966892109
1997/5/4,381.94685353987006,0.8930171477387384,1.471189033
1997/5/5,414.9112450469371,0.9132564668426747,1.3849980687895123
1997/5/6,321.79633967177216,0.8858362931777976,1.732143971981084
1997/5/7,47.03903340108201,0.22016416713033027,2.9450987732685854
1997/5/8,44.91882302505743,0.1773864844982951,2.484870588
1997/5/9,107.76326260311296,0.6327858513007396,3.6948570919605213
1997/5/10,235.61724081190536,1.0178566596210448,2.7182611217184123
1997/5/11,311.93317395707953,1.276728220788117,2.575422650362424
1997/5/12,397.96850461675297,0.8133292169178907,1.2859654110291898
1997/5/13,376.3547119803132,1.2461130452287847,2.083395404116051
1997/5/14,373.7369017807173,1.4162775606933444,2.3844817908874054
1997/5/15,328.20898550897203,1.3516712781154503,2.5913867615815414
1997/5/16,391.80117567885105,1.3837911513744288,2.2223703352727635
1997/5/17,340.07234733922525,1.599479451105404,2.959504215221193
1997/5/18,215.9023120091569,0.8688121147206418,2.5320961451958954
1997/5/19,276.10363215971574,1.8827899939946648,4.290830695394044
1997/5/20,255.02851394682426,1.3349240891262346,3.293665167295269
1997/5/21,150.13136623403884,1.069348050815408,4.481870072449834
1997/5/22,209.6917646929938,0.8969523561992444,2.6915324333632475
1997/5/23,164.49473770386751,1.0661088188627044,4.078130731679804
1997/5/24,56.04721820046273,0.390776909,4.387190047895415
1997/5/25,148.35495840564252,0.7728848528486884,3.2781162215504396
1997/5/26,256.0863160147777,1.0753093361924102,2.642157247445877
1997/5/27,410.4179777530095,1.3135197982842548,2.0138256309633675
1997/5/28,211.19564413659168,0.740294904,2.2056237013326205
1997/5/29,463.99562888830485,1.352739001176425,1.8344747533487893
1997/5/30,419.42448080452476,1.149354427664014,1.7242959757648366
1997/5/31,289.7645895275327,0.8612573141962137,1.8702481268792646
1997/6/1,74.64986313174423,0.3280284249538555,2.7649932784724736
1997/6/2,229.9259906270133,0.765728806,2.0955524536033296
1997/6/3,142.37404117621645,0.6365421103688724,2.8132475177414635
1997/6/4,185.71592160895145,0.8811979656930253,2.985629856607801
1997/6/5,325.00835932304204,1.2539096326167951,2.4276346319083633
1997/6/6,359.35208264030337,1.1846545985080374,2.0743555394365707
1997/6/7,408.2018726785758,1.6115499844741543,2.4841648052792724
1997/6/8,96.16952151228827,0.599209378,3.9206020563881525
1997/6/9,323.0351902347423,1.2414816051192719,2.4182548684236957
1997/6/10,436.9856030082045,1.9596359802709549,2.821758831418071
1997/6/11,393.1584862113741,1.794805235441075,2.872508288511417
1997/6/12,111.70636629706846,0.7236118768158152,4.076048834706521
1997/6/13,69.54035303169584,0.5947688887656765,5.381743181326605
1997/6/14,50.241008928652825,0.48028822188470827,6.015271047271992
1997/6/15,236.39396995166032,0.7991396913779643,2.1271490613940895
1997/6/16,45.53200300321493,0.2902853343270043,4.011621556625503
1997/6/17,113.67324367173936,0.7375234321151467,4.082528143
1997/6/18,93.99192893269122,0.5947820250017759,3.9817949345313597
1997/6/19,44.372666298653016,0.2220768164479011,3.1491932678089176
1997/6/20,46.223043010541446,0.4135328760036503,5.629413182391393
1997/6/21,193.84134644683402,0.9158761406310312,2.973048162
1997/6/22,18.336272616007225,0.06885461,2.362836018400689
1997/6/23,100.22857847618201,0.7136187258850936,4.4800853093751645
1997/6/24,85.35286521257606,0.5389650292580576,3.973325087501152
1997/6/25,389.35812450860954,1.9097336112860348,3.086278884137122
1997/6/26,94.28838990450645,0.5078882627394574,3.389390234187523
1997/6/27,28.703098637536293,0.21988485801452715,4.820345383215134
1997/6/28,27.684183410032094,0.3207225604949213,7.289695869458505
1997/6/29,88.33827479517045,0.7083133061682124,5.045312882903254
1997/6/30,129.9881115790384,1.1413237170499377,5.524803353682481
1997/7/1,176.39879959348457,0.9719845010540688,3.4671715589325274
1997/7/2,292.76322054339926,1.2516687392228654,2.690199619
1997/7/3,255.7577791820293,1.1835709435607311,2.9119040443796558
1997/7/4,42.35957265342955,0.3954035225393886,5.873548794073704
1997/7/5,23.31722925187106,0.20923505299959536,5.6463671938143305
1997/7/6,19.29929697855715,0.26402095207885795,8.608124125925386
1997/7/7,117.89804496083116,0.5296743523971204,2.826922860177854
1997/7/8,321.43892080780483,1.1778690939873127,2.3057391953832513
1997/7/9,211.76968120154382,0.9164453913629467,2.723042538299081
1997/7/10,212.60088968028103,1.0944427119259248,3.2392134942209396
1997/7/11,62.076688937699004,0.5458488737441363,5.532934019049308
1997/7/12,173.6658862,0.8263629280655418,2.994111201259749
1997/7/13,347.00680274264016,1.2169808015700974,2.206771443132703
1997/7/14,169.13250869534576,0.8359730957996101,3.110117715675344
1997/7/15,62.67204157648838,0.5345874298755382,5.3673079955012595
1997/7/16,230.97481856965322,1.1910800715683136,3.244800055422624
1997/7/17,113.98841124400168,0.49686058,2.7427451644132694
1997/7/18,49.32928825229297,0.5860759428684883,7.475851442589453
1997/7/19,37.31258416897963,0.4061286279783918,6.848885297
1997/7/20,98.57241948707005,0.6910533478009486,4.411312003968539
1997/7/21,216.97053370634256,0.8998933301600778,2.609767945964013
1997/7/22,345.6344062082334,1.5413330096192654,2.806022368086941
1997/7/23,144.12904734492702,0.6200241125743456,2.706877987437564
1997/7/24,79.92563097,0.38523177668251163,3.032827065629903
1997/7/25,46.25860064039132,0.5564139166835185,7.568627125743118
1997/7/26,99.57517363976596,0.9661470878009633,6.1052548003644045
1997/7/27,375.93148135337105,1.782245885840296,2.983118750213585
1997/7/28,354.9133787654809,1.562246135937887,2.769738101872709
1997/7/29,139.6074635545048,0.9931011969554924,4.476066041435092
1997/7/30,326.92111375089075,1.5651717607688251,3.012524938982307
1997/7/31,132.6355479335121,1.0469640055253062,4.966877307541355
1997/8/1,46.48303522743835,0.5212001462787457,7.055400431146422
1997/8/2,44.31702735392426,0.16693746863208075,2.3702536236035296
1997/8/3,176.4078773687655,1.1978626266503358,4.272682853274487
1997/8/4,351.92965353954565,1.7448086250216324,3.1196333500406084
1997/8/5,270.75731842522487,1.2568207820008126,2.920819814377432
1997/8/6,104.6316444870385,0.7632340874959371,4.589932770860599
1997/8/7,66.26715690009752,0.4475317778356084,4.249493384
1997/8/8,75.54980737,0.7097948110785953,5.911682153569827
1997/8/9,187.3052349054958,1.1173918788744606,3.7537661371088733
1997/8/10,417.52304547157917,1.735756627462481,2.6158931313218643
1997/8/11,320.53787118700154,1.863076195940654,3.6573193668190367
1997/8/12,371.35059882385184,1.5508147552492941,2.6277703794479947
1997/8/13,345.25832378821394,1.4104708282441472,2.5705826246321775
1997/8/14,334.5462769407057,1.4160066611396458,2.6633038216365827
1997/8/15,187.37204575301905,0.9159866288628977,3.076068147356582
1997/8/16,233.06526258704554,1.346352818819531,3.6349040590922943
1997/8/17,134.42014642219976,0.1863975284590516,0.8725441324991774
1997/8/18,354.82644059931175,0.9046303733925095,1.604230642770218
1997/8/19,386.9737638295617,1.4280962350447561,2.3221355630459484
1997/8/20,420.09678994246366,1.6225132595202498,2.430247520209286
1997/8/21,397.4445292488035,1.374310423977086,2.1758048186374057
1997/8/22,503.49068400462073,1.5343716774041725,1.917567900357518
1997/8/23,398.3980154896528,1.5544901924726369,2.455174908034343
1997/8/24,386.7047142192666,1.5288041791763394,2.487619839571336
1997/8/25,343.1101652202819,1.2915207849244545,2.368532955869243
1997/8/26,113.07765344003528,0.6074362622316578,3.380146658937516
1997/8/27,302.9262609961209,1.406071552,2.920667473119555
1997/8/28,200.53207060590063,0.6417792493890779,2.0137866145936627
1997/8/29,63.43160641285359,0.4876808693922515,4.837730003487096
1997/8/30,262.65642635577575,0.8495781843747956,2.0352929954542196
1997/8/31,269.03653008608495,1.3009475004758737,3.042707010023475
1997/9/1,377.8303987,1.8868351181324186,3.142307422221477
1997/9/2,139.80875838022266,0.748237254,3.367569484474022
1997/9/3,105.68753071742931,0.6348597329915644,3.779772387023626
1997/9/4,171.2728349596462,1.0907514037261852,4.007272824620346
1997/9/5,223.2250790199477,1.308448956311306,3.6882930206098448
1997/9/6,105.22406359526175,0.6705636770079907,4.0099279781115635
1997/9/7,29.70960018105901,0.23122206339798906,4.897157617043562
1997/9/8,150.7286715489367,0.8813894082092633,3.679455651586668
1997/9/9,360.2749932428546,1.0556834097327708,1.8437888949340455
1997/9/10,192.1458025007069,0.8511156408211948,2.7872074040429045
1997/9/11,554.2494778673446,1.5408289345494441,1.7492857151096475
1997/9/12,413.29987384837875,1.6619869153096811,2.5303112394565574
1997/9/13,9.917746249,0.067658415,4.292600255661911
1997/9/14,94.88851388,0.6210155932111019,4.118134030555704
1997/9/15,238.93954881167136,0.673782333,1.774365959943295
1997/9/16,334.0909183510947,0.8505015534678838,1.6018507832758613
1997/9/17,310.6841637548885,0.9601973913675972,1.9447018256007391
1997/9/18,333.54134118801613,1.1818229200894517,2.229535309059422
1997/9/19,274.51252357472185,1.0064831192871366,2.3070443857258063
1997/9/20,180.05362658213846,0.6500135029531076,2.2716013718961974
1997/9/21,273.7342719,0.8791475931026478,2.0208972519019843
1997/9/22,339.26706618978113,0.8696086112829489,1.6128491344278142
1997/9/23,289.9679088144898,0.7158056921036249,1.5533053142534212
1997/9/24,213.4686609848827,0.6250767551240856,1.8425141851993279
1997/9/25,298.50931613039063,0.8808058861000515,1.856666646447076
1997/9/26,332.14986057166357,0.8373103807065648,1.5862221791127442
1997/9/27,287.0774204065161,0.8638218118892779,1.8933754771627436
1997/9/28,346.12535413781603,0.9942238875401259,1.8074337907869427
1997/9/29,475.2610526724015,0.9542318544854219,1.2633779757570516
1997/9/30,392.1488588355783,1.2794055273548732,2.0529051496684048
1997/10/1,336.12258908732605,0.7791156346595031,1.4585315783050732
1997/10/2,198.17775987088856,0.6229541247571482,1.9779384263621584
1997/10/3,189.45681524238995,0.40652315284020135,1.3501644525779675
1997/10/4,334.2888232846384,0.7544594192808084,1.4201219676707864
1997/10/5,552.0199800572619,1.0854949986329512,1.237327447012108
1997/10/6,479.30990931028583,0.946019865,1.2419252741180113
1997/10/7,48.35610098793918,0.14692068340894643,1.9118036258921791
1997/10/8,260.84245115349125,0.6867497240820932,1.6566540936243968
1997/10/9,430.51027347144645,0.7483607067795761,1.0938029083944765
1997/10/10,59.94245425810679,0.17071369918437168,1.792030799721232
1997/10/11,153.6535480035059,0.705162524,2.8877410594102764
1997/10/12,36.14159795637739,0.31520437982646826,5.487777693
1997/10/13,35.21498339372269,0.20650053173343394,3.6898210436906664
1997/10/14,33.86506060061963,0.1696119986626291,3.151492890402528
1997/10/15,49.41377878405354,0.14838000139278987,1.889465302989463
1997/10/16,27.488858564434114,0.11631216994743601,2.6624414648906978
1997/10/17,127.24249261472279,0.36540739033270664,1.806994270694163
1997/10/18,562.4907297539371,0.7628701813706992,0.8533886990470949
1997/10/19,623.5334065925971,0.7722464077688995,0.7793055828763873
1997/10/20,537.129875,0.6149602403937398,0.7204093594260104
1997/10/21,184.56729286694625,0.2267946549085063,0.7731961620882366
1997/10/22,206.27803704215137,0.5240441777370586,1.5985511132387176
1997/10/23,422.7068963662784,0.7500689342042118,1.1165378815743663
1997/10/24,19.502940267448057,0.083344795,2.688995095
1997/10/25,240.03808307458533,0.2908250432829158,0.7623655596814105
1997/10/26,438.44482801151196,0.33500825350895963,0.4807863978907701
1997/10/27,107.72801722407044,0.20647417096315598,1.2060038145672844
1997/10/28,22.035149135644385,0.032946916305448985,0.9408283499342559
1997/10/29,170.65119391188242,0.20847020702339156,0.768681243
1997/10/30,500.64036788071826,0.45257466098367743,0.5688214785284038
1997/10/31,455.3896574042622,0.2539252552173075,0.3508603980579604
1997/11/1,716.3470317871968,0.4064294344169988,0.3570041825386995
1997/11/2,537.2150058047658,0.3610957910582547,0.4229469604445677
1997/11/3,432.8316986358343,0.45677350754044627,0.6640388140625951
1997/11/4,605.6522619607449,0.6221805329986911,0.6464049777134573
1997/11/5,305.0134691624468,0.45743152047792296,0.9436668230291988
1997/11/6,212.35476932883464,0.8646188675071104,2.5619715695927896
1997/11/7,43.05561942974366,0.39995774588105315,5.845153052181104
1997/11/8,53.99494864,0.13720451842629983,1.598920602056642
1997/11/9,30.018847159750415,0.091108153,1.909742663329788
1997/11/10,70.23188766102211,0.15455063334813324,1.384675681152135
1997/11/11,62.20618759856494,0.37479211094845777,3.791128211969246
1997/11/12,28.05240754739041,0.050369127,1.1298112754693541
1997/11/13,46.272844357417924,0.1072667251513564,1.4586478048889193
1997/11/14,146.4868303532788,0.1314072572613607,0.5644589789836642
1997/11/15,246.76770014130796,0.22882728907357477,0.583486912
1997/11/16,64.36092916382931,0.066861784,0.6536831269533553
1997/11/17,156.1049622202844,0.16220275159939854,0.6538123590333894
1997/11/18,500.5756964326591,0.434703953,0.5464311472195529
1997/11/19,387.93352989561595,0.3459908019642424,0.5612015375650047
1997/11/20,496.4221179,0.11568553444196844,0.1466356441192788
1997/11/21,86.44455704293927,0.098566471,0.7174690515020704
1997/11/22,430.76905285597724,0.17093398296761642,0.24968677158747216
1997/11/23,306.42022097497846,0.098562453,0.2023977585538312
1997/11/24,225.74676010350964,0.2935932191910131,0.8183443943992487
1997/11/25,386.65895032098615,0.28755521709212967,0.4679557637484202
1997/11/26,251.53251916894027,0.23773353306952805,0.5947136700442823
1997/11/27,246.5906339311112,0.22324555274285257,0.5696627945736111
1997/11/28,221.44233987821747,0.1646900368368127,0.4679702900036294
1997/11/29,57.15113459,0.068626185,0.7555733215891998
1997/11/30,37.504011626377284,0.072327156,1.2134874234401798
1997/12/1,22.10088357101095,0.021496259981877864,0.6120189737075841
1997/12/2,126.91202906694221,0.12208506221265034,0.6053009537532613
1997/12/3,64.41940046657584,0.053551707,0.5230801751667022
1997/12/4,78.30732926615774,0.049237339,0.3956432638993337
1997/12/5,42.627842398698256,0.032293918,0.47669324800196766
1997/12/6,57.62905070390463,0.073249555,0.7997884771150726
1997/12/7,37.40980097234862,0.044605115,0.7502584295080875
1997/12/8,27.066425583477464,0.027456308,0.6382970779055895
1997/12/9,66.53250864854401,0.071697038,0.6780768733310085
1997/12/10,14.682034334696276,0.034432188,1.475672565837555
1997/12/11,21.99491424386371,0.044740245,1.279934384865346
1997/12/12,4.7616023982531965,0.027888365396629842,3.685373839880238
1997/12/13,7.6745933830514526,0.048213008947206114,3.9529423313557883
1997/12/14,4.622274913096073,0.00936852,1.2753424721564772
1997/12/15,36.39592439011137,0.025500635,0.44086929353849524
1997/12/16,28.304794219955905,0.043588792147211924,0.9690059638957648
1997/12/17,32.68701986197124,0.059935067,1.1537648053011311
1997/12/18,27.90958485232901,0.089822875,2.025094018231834
1997/12/19,115.80875547300175,0.085491595,0.46450847529669614
1997/12/20,16.095542380101985,0.036162525568609945,1.4137244036240872
1997/12/21,1.535720197896369,0.005876316,2.407712687
1997/12/22,5.142471014488033,0.005883036,0.7198487871038077
1997/12/23,4.417265264783333,0.007917165,1.1277889318873906
1997/12/24,46.614177243292886,0.042606784,0.5751383775349072
1997/12/25,28.883574849202645,0.051087041175495104,1.1129391591370452
1997/12/26,23.177392575137603,0.020997577242091954,0.5700543023074681
1997/12/27,72.67631892178947,0.017544321951768513,0.15189912891906443
1997/12/28,4.556525024606896,0.002907248,0.4014763491385714
1997/12/29,50.88530920389464,0.030283409871553646,0.374475987
1997/12/30,23.81584084,0.013466444115195887,0.35579400886377216
1997/12/31,97.35117313484997,0.070717176,0.4570832799614791
1998/1/1,95.73323315373679,0.044900777353487756,0.36524305368469384
1998/1/2,186.4983058,0.081847671,0.34176081576029166
1998/1/3,26.656632310533755,0.013414186319686912,0.39187709898310574
1998/1/4,31.803882325540933,0.032503809607954126,0.7958751764731851
1998/1/5,47.63145719284675,0.043223523123984114,0.7066707677481066
1998/1/6,19.029362934978128,0.010637658410274965,0.43532401180494257
1998/1/7,22.940920536114913,0.007990567,0.271242417
1998/1/8,60.57241497640585,0.04811426,0.6185712842050856
1998/1/9,78.02285064486877,0.041891135881670045,0.4181105773192397
1998/1/10,43.53809613280377,0.028650584,0.5124539860928812
1998/1/11,54.10404500172672,0.033643691,0.48424453444351634
1998/1/12,97.64844236,0.13932692174910852,1.1111189478562158
1998/1/13,147.46373964620307,0.067112616,0.35441309123971143
1998/1/14,42.236856508592915,0.013399576067230213,0.2470530966632801
1998/1/15,36.24766337451408,0.042467904,0.9123713650675213
1998/1/16,47.82388471915368,0.022139612,0.3605088953130317
1998/1/17,19.634898037131553,0.037902103,1.503230174831968
1998/1/18,34.330181652278675,0.027371169,0.6208805718549077
1998/1/19,28.01986207054294,0.025497199,0.7086263815908681
1998/1/20,11.75931017151017,0.013992307,0.9266128261751778
1998/1/21,48.23982639545484,0.039612595880763594,0.6394673848994574
1998/1/22,70.14325684681904,0.023978037459437947,0.2662064286366576
1998/1/23,183.67071881697413,0.080890302,0.34296307246816177
1998/1/24,201.14817421955436,0.065108794,0.25206606921589253
1998/1/25,191.88040811373295,0.1104357030430239,0.44819777725299875
1998/1/26,583.1512517580726,0.20104927986784385,0.268480125
1998/1/27,419.8567551394611,0.20585096144236167,0.3818058570635362
1998/1/28,355.2702753329821,0.1875453128371651,0.4110911938994328
1998/1/29,677.0437887447472,0.089908475,0.10341289752540538
1998/1/30,491.40036778096635,0.078056517,0.12369852504733897
1998/1/31,285.99658236142204,0.033890975,0.092281373
1998/2/1,94.44931965756169,0.026660432207082835,0.21981594062597487
1998/2/2,163.3115573737417,0.028521188412822137,0.13600082062533098
1998/2/3,212.29618777839784,0.018894343,0.069307531
1998/2/4,258.13976414583385,0.051279337,0.154695731
1998/2/5,142.36517884746286,0.02729133,0.14928347967730463
1998/2/6,193.69511265262162,0.053354242409252725,0.21450683084402733
1998/2/7,248.7866244998129,0.14289115266034652,0.44726935534071266
1998/2/8,86.34576841785669,0.020008613530733056,0.18045410615807503
1998/2/9,154.6280006595365,0.066624018,0.3355316641637892
1998/2/10,738.1245242221787,0.27628700115243604,0.29148865
1998/2/11,843.0641537813142,0.28992564955577776,0.26780386869066874
1998/2/12,963.5629459878616,0.35981224171184645,0.29079482659903555
1998/2/13,586.6519402255439,0.2535735065231714,0.33660006583395663
1998/2/14,695.1981314404245,0.19052199620467394,0.21341618817156185
1998/2/15,274.17731428120703,0.14055106949054907,0.39920269846221845
1998/2/16,406.10654554642167,0.2739831104547576,0.5253813280757648
1998/2/17,75.14986824475528,0.043517345,0.45094647296822105
1998/2/18,127.89404708223745,0.10202706340572637,0.6212349604406048
1998/2/19,395.5402219434549,0.17904137738484716,0.3524955096664108
1998/2/20,196.62958948271861,0.1657133947571845,0.6562957220040018
1998/2/21,297.8733618770598,0.2139182480938523,0.5592512942813488
1998/2/22,221.5276692040541,0.053364504394812266,0.18759244072153874
1998/2/23,24.420275409247477,0.014881455,0.474554037
1998/2/24,45.89550265538239,0.032945816,0.5590117952104645
1998/2/25,19.74137825022631,0.014815887673311509,0.5844414890541025
1998/2/26,97.68179493242255,0.057989086,0.4622995403864995
1998/2/27,205.72971433546508,0.1145912410075511,0.43375573642435145
1998/2/28,65.08250473087153,0.053130887503841234,0.6357313720245175
1998/3/1,26.16208340022344,0.023570584856374102,0.7015988437769053
1998/3/2,92.02455069,0.054440242716061314,0.46068829579746073
1998/3/3,177.83948910379465,0.1071074843711486,0.46901037379716715
1998/3/4,257.6822042358292,0.20467073674797664,0.618531978
1998/3/5,24.85667241,0.038100279460493054,1.193647256065502
1998/3/6,29.607765356140973,0.028745161,0.756049
1998/3/7,54.80366784229804,0.095037788,1.350446942
1998/3/8,50.00895870655206,0.074419542,1.1588574364680053
1998/3/9,26.686235448338863,0.029797983331066143,0.8695416541501768
1998/3/10,32.00296041137542,0.028323322024553226,0.6891993631696202
1998/3/11,32.80902017,0.030819366,0.7315116863576014
1998/3/12,12.431008921723153,0.011752452593053886,0.7362290698884193
1998/3/13,18.607581199456735,0.014808175,0.6197298881502821
1998/3/14,135.74372968636362,0.027696306986627433,0.1588886658020786
1998/3/15,10.457830421227928,0.014186718413920869,1.0564067927391148
1998/3/16,30.244003532799976,0.048479189927407317,1.2482653226864537
1998/3/17,42.885421906221936,0.034914204,0.6339912917937818
